Days,Keff,Discharge Step,Discharge Time,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/GWe.y),Volume Ueq,Mass U
165526.9303518601,0.0,52,1219.0,0.0,0.0,149197269.96725586,89111.46033498828,0.00012996588574186186,2875.0029270169443,31.161514872327814,689330480.5090699,9.842247150382119e+18,2.5065851879202463e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
183776.9303518601,0.0,52,1219.0,0.0,0.0,138571188.3839261,82764.79160749042,0.00012070852205340332,2670.218821181347,29.035011920378018,642289657.6326047,9.842225438747724e+18,2.5065796584857234e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
220276.9303518601,0.0,52,1219.0,0.0,0.0,121424183.01352945,72523.3529453535,0.00010549228105427359,2333.617126352113,25.571139414088858,565664599.1601474,9.842182015621913e+18,2.5065685996530896e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
256776.9303518601,0.0,52,1219.0,0.0,0.0,107847558.55627277,64414.40542861022,9.334982471926015e-05,2065.0112740927248,22.829458526703434,505015294.68162143,9.842138592688122e+18,2.50655754086936e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
293276.93035186006,0.0,52,1219.0,0.0,0.0,96706866.03550702,57760.37362302556,8.336075000381765e-05,1844.0408334177846,20.58374603307019,455337412.2467043,9.842095169945602e+18,2.5065464821343412e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
329776.93035186006,0.0,52,1219.0,0.0,0.0,87387743.38553989,52194.315822090655,7.49961736345664e-05,1659.0062652494992,18.70672472469266,413815425.72804976,9.842051747394947e+18,2.5065354234481864e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
366276.93035186006,0.0,52,1219.0,0.0,0.0,79507172.46259135,47487.46573447503,6.792034606250699e-05,1502.4803825948518,17.119414037862455,378702189.3224119,9.842008325035559e+18,2.506524364810743e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
457526.93035186006,0.0,52,1219.0,0.0,0.0,64524110.915432155,38538.49170130812,5.447170546455197e-05,1204.9801511855437,14.097882977768814,311862259.81124955,9.841899769976105e+18,2.506496718430811e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
548776.9303518601,0.0,52,1219.0,0.0,0.0,54333756.423802435,32452.070882216547,4.533890092735269e-05,1002.9514447565899,12.03635245739041,266258705.87560612,9.841791216113236e+18,2.5064690723556207e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
640026.9303518601,0.0,52,1219.0,0.0,0.0,47322894.957751215,28264.67453385686,3.907137260931204e-05,864.3061213575089,10.611439015359597,234737893.37007597,9.841682663448347e+18,2.506441426585528e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
731276.9303518601,0.0,52,1219.0,0.0,0.0,42441544.44464334,25349.177000118798,3.4722997117653945e-05,768.11478472386,9.613042957018436,212652162.38252908,9.841574111980354e+18,2.5064137811202555e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
822526.9303518601,0.0,52,1219.0,0.0,0.0,38990557.08078617,23287.996365524108,3.166338862392173e-05,700.4325362261475,8.901285883911578,196907233.1895592,9.841465561709844e+18,2.5063861359599536e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
913776.9303518601,0.0,52,1219.0,0.0,0.0,36502004.91723225,21801.652027837812,2.9470573720681244e-05,651.9248126090093,8.382543400086467,185432020.66857946,9.841357012636584e+18,2.506358491104562e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
1096276.9303518601,0.0,52,1219.0,0.0,0.0,33261167.9213987,19865.988476689956,2.6647441703647637e-05,589.4737104140236,7.693806820284318,170196332.69113797,9.841139918082e+18,2.50630320230856e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
1461276.9303518601,0.0,52,1219.0,0.0,0.0,29833195.99841775,17818.55433723679,2.374223855918918e-05,525.2070954002456,6.932482998557757,153354926.93779284,9.840705743339567e+18,2.5061926283754207e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
1826276.93035186,0.0,52,1219.0,0.0,0.0,27699706.32650966,16544.279142288044,2.1988483379188774e-05,486.41190505478204,6.436539582039837,142384057.42088124,9.840271587751723e+18,2.506082059320497e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
2191276.93035186,0.0,52,1219.0,0.0,0.0,25948970.61204579,15498.612447376441,2.056539646333778e-05,454.9314975223207,6.022958831862677,133235149.91696228,9.839837451318153e+18,2.505971495143709e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
2556276.93035186,0.0,52,1219.0,0.0,0.0,24385636.993630916,14564.875913468646,1.929813919227409e-05,426.8982306169724,5.652100473446311,125031313.50350931,9.839403334038114e+18,2.5058609358448683e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
2921276.93035186,0.0,52,1219.0,0.0,0.0,22959949.24222052,13713.351501944438,1.814305155246353e-05,401.3462919181327,5.313507439847099,117541225.18449645,9.83896923591038e+18,2.5057503814236618e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
3286276.93035186,0.0,52,1219.0,0.0,0.0,21652507.53220061,12932.45222605073,1.7083751529906742e-05,377.9132914191492,5.002850401354345,110669114.93905067,9.838535156934406e+18,2.5056398318799507e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
3651276.93035186,0.0,52,1219.0,0.0,0.0,20450988.966483135,12214.817955435838,1.6110105409644765e-05,356.3750590618388,4.71725410339179,104351378.6507881,9.838101097109144e+18,2.5055292872134683e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
7301276.930351859,0.0,52,1219.0,0.0,0.0,12490874.027551638,7460.458396455843,9.650399094854875e-06,213.4785254316382,2.8207662916264025,62398769.48143255,9.833761551974332e+18,2.504424108752592e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
18251276.93035186,0.0,52,1219.0,0.0,0.0,4895542.006514965,2923.973725709393,3.4425456850316647e-06,76.15328333554896,0.9904667817956399,21910325.779115673,9.820754398124378e+18,2.5011114974475574e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
36501276.93035185,0.0,52,1219.0,0.0,0.0,1997176.5223955947,1192.8590683762782,1.0817035440745445e-06,23.92859355073993,0.2914491975555716,6447209.521683858,9.799114029606693e+18,2.495600212640464e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
73001276.93035185,0.0,52,1219.0,0.0,0.0,1085535.3876132716,648.3606815108359,4.246018195965624e-07,9.3927069183482,0.09934351507386951,2197598.969815902,9.75597624337295e+18,2.4846140491799197e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
182501276.93035185,0.0,52,1219.0,0.0,0.0,736271.9238095911,439.75513994809216,3.246203028843095e-07,7.180994578955938,0.07497043984461317,1658437.0026232612,9.627698954715e+18,2.451944888694136e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
365001276.93035185,0.0,52,1219.0,0.0,0.0,492354.8082575346,294.0700991138184,2.362273772292591e-07,5.225635920526035,0.052978102561187075,1171939.8445353506,9.417640654088581e+18,2.398448058457614e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
